Age,Gender,Height,Weight,CALC,FAVC,FCVC,NCP,SCC,SMOKE,CH2O,family_history_with_overweight,FAF,TUE,CAEC,MTRANS,NObeyesdad
26,1,1.65,111.92,1,1,3.0,3.0,0,0,2.814517,1,0.0,0.101598,1,0,6
26,1,1.66,105.12,1,1,3.0,3.0,0,0,1.626467,1,0.010183,0.412806,1,0,6
26,1,1.63,105.43,1,1,3.0,3.0,0,0,1.48075,1,0.098043,0.663492,1,0,6
26,1,1.67,104.77,1,1,3.0,3.0,0,0,1.526416,1,0.180158,0.747909,1,0,6
26,1,1.64,104.97,1,1,3.0,3.0,0,0,1.482002,1,0.204108,0.657221,1,0,6
26,1,1.66,109.93,1,1,3.0,3.0,0,0,1.610472,1,0.029728,0.472343,1,0,6
26,1,1.64,109.91,1,1,3.0,3.0,0,0,1.530992,1,0.01586,0.445495,1,0,6
21,1,1.68,121.64,1,1,3.0,3.0,0,0,1.484938,1,0.74225,0.604692,1,0,6
23,1,1.66,120.75,1,1,3.0,3.0,0,0,1.91039,1,0.217455,0.77582,1,0,6
21,1,1.71,133.74,1,1,3.0,3.0,0,0,1.411365,1,1.564618,0.910683,1,0,6
21,1,1.72,133.89,1,1,3.0,3.0,0,0,2.41752,1,1.556155,0.873936,1,0,6
26,1,1.62,109.98,1,1,3.0,3.0,0,0,2.688229,1,0.0,0.451377,1,0,6
26,1,1.62,110.4,1,1,3.0,3.0,0,0,2.695094,1,0.0,0.413474,1,0,6
26,1,1.62,110.78,1,1,3.0,3.0,0,0,2.618198,1,0.0,0.380695,1,0,6
26,1,1.6,110.07,1,1,3.0,3.0,0,0,2.555189,1,0.0,0.462973,1,0,6
21,1,1.73,131.9,1,1,3.0,3.0,0,0,1.419136,1,1.700889,0.930888,1,0,6
21,1,1.73,131.88,1,1,3.0,3.0,0,0,1.422483,1,1.708971,0.673009,1,0,6
23,1,1.68,114.47,1,1,3.0,3.0,0,0,2.426094,1,0.294763,0.737226,1,0,6
24,1,1.64,113.91,1,1,3.0,3.0,0,0,2.495961,1,0.189831,0.652289,1,0,6
21,1,1.74,128.11,1,1,3.0,3.0,0,0,1.797041,1,1.427413,0.966181,1,0,6
21,1,1.74,128.76,1,1,3.0,3.0,0,0,1.768111,1,0.616503,0.968151,1,0,6
20,1,1.79,152.44,1,1,3.0,3.0,0,0,2.365188,1,1.256115,0.760091,1,0,6
20,1,1.81,152.22,1,1,3.0,3.0,0,0,2.299156,1,1.699056,0.729722,1,0,6
19,1,1.74,133.28,1,1,3.0,3.0,0,0,2.684819,1,1.46525,0.804491,1,0,6
20,1,1.75,133.94,1,1,3.0,3.0,0,0,2.84174,1,1.429256,0.775378,1,0,6
24,1,1.71,113.37,1,1,3.0,3.0,0,0,2.796894,1,0.382189,0.16779,1,0,6
25,1,1.69,113.45,1,1,3.0,3.0,0,0,2.987718,1,0.387074,0.283804,1,0,6
26,1,1.64,111.93,1,1,3.0,3.0,0,0,2.675567,1,0.0,0.081929,1,0,6
26,1,1.65,111.93,1,1,3.0,3.0,0,0,2.770125,1,0.0,0.088236,1,0,6
26,1,1.64,111.86,1,1,3.0,3.0,0,0,2.621877,1,0.0,0.153669,1,0,6
26,1,1.64,111.89,1,1,3.0,3.0,0,0,2.72005,1,0.0,0.127443,1,0,6
26,1,1.63,104.79,1,1,3.0,3.0,0,0,2.436097,1,0.129178,0.683736,1,0,6
26,1,1.65,104.79,1,1,3.0,3.0,0,0,2.535629,1,0.152713,0.7702,1,0,6
26,1,1.61,107.01,1,1,3.0,3.0,0,0,2.678779,1,0.0,0.508848,1,0,6
26,1,1.63,106.69,1,1,3.0,3.0,0,0,2.569713,1,0.0,0.396972,1,0,6
21,1,1.73,131.77,1,1,3.0,3.0,0,0,1.759352,1,1.469928,0.950438,1,0,6
21,1,1.72,131.04,1,1,3.0,3.0,0,0,1.837184,1,1.525165,0.926443,1,0,6
24,1,1.74,132.81,1,1,3.0,3.0,0,0,2.856795,1,1.046463,0.586163,1,0,6
24,1,1.74,133.17,1,1,3.0,3.0,0,0,2.846259,1,1.295759,0.723154,1,0,6
26,1,1.62,102.23,1,1,3.0,3.0,0,0,1.067716,1,0.030541,1.0,1,0,6
26,1,1.64,102.28,1,1,3.0,3.0,0,0,1.029241,1,0.075776,1.0,1,0,6
26,1,1.59,102.87,1,1,3.0,3.0,0,0,1.074412,1,0.006265,0.845633,1,0,6
26,1,1.61,102.31,1,1,3.0,3.0,0,0,1.030501,1,0.06582,0.991473,1,0,6
19,1,1.82,141.92,1,1,3.0,3.0,0,0,2.699675,1,1.520818,0.76399,1,0,6
18,1,1.81,140.29,1,1,3.0,3.0,0,0,2.830247,1,1.783138,0.789064,1,0,6
20,1,1.82,152.37,1,1,3.0,3.0,0,0,2.305521,1,1.956278,0.92376,1,0,6
18,1,1.82,151.28,1,1,3.0,3.0,0,0,2.155926,1,1.999836,0.94603,1,0,6
26,1,1.66,111.95,1,1,3.0,3.0,0,0,2.784303,1,0.0,0.127775,1,0,6
26,1,1.65,111.95,1,1,3.0,3.0,0,0,2.786417,1,0.0,0.079673,1,0,6
26,1,1.62,111.22,1,1,3.0,3.0,0,0,2.707201,1,0.0,0.167272,1,0,6
26,1,1.64,111.04,1,1,3.0,3.0,0,0,2.709428,1,0.0,0.228486,1,0,6
25,1,1.68,104.76,1,1,3.0,3.0,0,0,1.525127,1,0.220825,0.896105,1,0,6
26,1,1.67,104.59,1,1,3.0,3.0,0,0,1.554925,1,0.209586,0.823069,1,0,6
25,1,1.67,104.7,1,1,3.0,3.0,0,0,1.170515,1,0.264831,0.896842,1,0,6
26,1,1.67,104.77,1,1,3.0,3.0,0,0,1.436616,1,0.167086,0.764717,1,0,6
21,1,1.7,126.49,1,1,3.0,3.0,0,0,1.242832,1,0.530925,0.575969,1,0,6
21,1,1.73,125.12,1,1,3.0,3.0,0,0,1.54249,1,0.6277,0.450479,1,0,6
21,1,1.71,130.99,1,1,3.0,3.0,0,0,1.205548,1,1.723934,0.952352,1,0,6
21,1,1.72,130.87,1,1,3.0,3.0,0,0,1.301657,1,1.718543,0.947884,1,0,6
26,1,1.62,111.0,1,1,3.0,3.0,0,0,2.704315,1,0.0,0.322666,1,0,6
26,1,1.59,110.64,1,1,3.0,3.0,0,0,2.639816,1,0.0,0.452236,1,0,6
26,1,1.63,110.82,1,1,3.0,3.0,0,0,2.708927,1,0.0,0.278962,1,0,6
26,1,1.62,110.8,1,1,3.0,3.0,0,0,2.704827,1,0.0,0.269577,1,0,6
22,1,1.73,134.84,1,1,3.0,3.0,0,0,1.3954,1,1.931173,0.878258,1,0,6
22,1,1.74,135.35,1,1,3.0,3.0,0,0,2.611654,1,1.618512,0.868788,1,0,6
21,1,1.75,133.88,1,1,3.0,3.0,0,0,2.868167,1,1.48372,0.83509,1,0,6
21,1,1.75,133.66,1,1,3.0,3.0,0,0,2.247979,1,1.609938,0.849236,1,0,6
20,1,1.78,137.79,1,1,3.0,3.0,0,0,2.702789,1,1.606109,0.731213,1,0,6
21,1,1.74,135.69,1,1,3.0,3.0,0,0,1.663213,1,1.094035,0.786665,1,0,6
20,1,1.82,153.96,1,1,3.0,3.0,0,0,2.414739,1,1.917014,0.927982,1,0,6
21,1,1.8,155.24,1,1,3.0,3.0,0,0,2.351193,1,1.051889,0.686491,1,0,6
21,1,1.75,133.64,1,1,3.0,3.0,0,0,2.896088,1,1.612741,0.77319,1,0,6
19,1,1.76,133.9,1,1,3.0,3.0,0,0,2.862408,1,1.456933,0.742423,1,0,6
21,1,1.75,133.62,1,1,3.0,3.0,0,0,2.887659,1,1.480919,0.779641,1,0,6
21,1,1.76,133.9,1,1,3.0,3.0,0,0,2.893062,1,1.408177,0.807457,1,0,6
26,1,1.63,111.88,1,1,3.0,3.0,0,0,2.619517,1,0.0,0.140368,1,0,6
26,1,1.63,111.93,1,1,3.0,3.0,0,0,2.682804,1,0.0,0.15171,1,0,6
26,1,1.64,111.83,1,1,3.0,3.0,0,0,2.552388,1,0.0,0.196288,1,0,6
26,1,1.64,111.84,1,1,3.0,3.0,0,0,2.617401,1,0.0,0.200379,1,0,6
26,1,1.64,104.81,1,1,3.0,3.0,0,0,2.654636,1,0.069238,0.629578,1,0,6
26,1,1.63,104.88,1,1,3.0,3.0,0,0,2.569364,1,0.159255,0.419446,1,0,6
26,1,1.61,104.94,1,1,3.0,3.0,0,0,1.322004,1,0.0,0.539876,1,0,6
26,1,1.62,105.01,1,1,3.0,3.0,0,0,1.292479,1,0.0,0.541309,1,0,6
23,1,1.74,133.45,1,1,3.0,3.0,0,0,2.839069,1,1.231031,0.792496,1,0,6
23,1,1.76,133.48,1,1,3.0,3.0,0,0,2.843782,1,1.302507,0.773807,1,0,6
19,1,1.75,133.75,1,1,3.0,3.0,0,0,2.858389,1,1.444382,0.713823,1,0,6
19,1,1.75,133.68,1,1,3.0,3.0,0,0,2.864933,1,1.501647,0.786846,1,0,6
26,1,1.61,102.36,1,1,3.0,3.0,0,0,1.031701,1,0.03465,0.912345,1,0,6
26,1,1.6,102.32,1,1,3.0,3.0,0,0,1.000536,1,0.005939,0.566353,1,0,6
26,1,1.61,102.69,1,1,3.0,3.0,0,0,1.020313,1,0.108386,1.0,1,0,6
26,1,1.62,102.56,1,1,3.0,3.0,0,0,1.063422,1,0.051097,0.543118,1,0,6
26,1,1.62,104.95,1,1,3.0,3.0,0,0,2.45126,1,0.043689,0.670402,1,0,6
26,1,1.61,104.85,1,1,3.0,3.0,0,0,2.613504,1,0.067985,0.778632,1,0,6
26,1,1.62,105.31,1,1,3.0,3.0,0,0,1.042989,1,0.097114,0.42954,1,0,6
26,1,1.61,105.0,1,1,3.0,3.0,0,0,1.237557,1,0.083675,0.543761,1,0,6
19,1,1.79,138.2,1,1,3.0,3.0,0,0,2.83377,1,0.806422,0.672513,1,0,6
20,1,1.77,138.14,1,1,3.0,3.0,0,0,2.816052,1,1.571865,0.688058,1,0,6
21,1,1.79,137.83,1,1,3.0,3.0,0,0,2.682909,1,1.318743,0.900497,1,0,6
22,1,1.76,137.79,1,1,3.0,3.0,0,0,2.640539,1,1.879818,0.885993,1,0,6
18,1,1.81,141.8,1,1,3.0,3.0,0,0,2.472903,1,1.998047,0.840911,1,0,6
19,1,1.75,142.55,1,1,3.0,3.0,0,0,2.372058,1,1.324805,0.870795,1,0,6
20,1,1.81,153.15,1,1,3.0,3.0,0,0,2.387991,1,0.850715,0.656491,1,0,6
21,1,1.8,152.47,1,1,3.0,3.0,0,0,2.322003,1,0.886602,0.843283,1,0,6
26,1,1.63,111.95,1,1,3.0,3.0,0,0,2.737353,1,0.0,0.076094,1,0,6
26,1,1.64,111.95,1,1,3.0,3.0,0,0,2.739351,1,0.0,0.064769,1,0,6
26,1,1.64,111.72,1,1,3.0,3.0,0,0,2.632498,1,0.0,0.140792,1,0,6
26,1,1.64,111.68,1,1,3.0,3.0,0,0,2.632253,1,0.0,0.244205,1,0,6
26,1,1.62,104.95,1,1,3.0,3.0,0,0,2.57721,1,0.0,0.402075,1,0,6
26,1,1.64,105.04,1,1,3.0,3.0,0,0,2.419153,1,0.019404,0.597626,1,0,6
26,1,1.61,105.41,1,1,3.0,3.0,0,0,2.609052,1,0.0,0.54859,1,0,6
26,1,1.61,105.36,1,1,3.0,3.0,0,0,2.476002,1,0.0,0.546345,1,0,6
26,1,1.63,104.84,1,1,3.0,3.0,0,0,2.225139,1,0.035928,0.565315,1,0,6
26,1,1.63,104.84,1,1,3.0,3.0,0,0,2.556068,1,0.01682,0.58284,1,0,6
25,1,1.68,104.81,1,1,3.0,3.0,0,0,1.423073,1,0.197993,0.763359,1,0,6
25,1,1.69,104.77,1,1,3.0,3.0,0,0,1.299194,1,0.234303,0.946888,1,0,6
26,1,1.66,110.93,1,1,3.0,3.0,0,0,1.679489,1,0.017804,0.21523,1,0,6
26,1,1.68,110.62,1,1,3.0,3.0,0,0,1.49583,1,0.109327,0.384129,1,0,6
26,1,1.62,110.11,1,1,3.0,3.0,0,0,1.81786,1,0.011161,0.447224,1,0,6
26,1,1.63,110.07,1,1,3.0,3.0,0,0,1.967707,1,0.01437,0.434073,1,0,6
19,1,1.68,127.43,1,1,3.0,3.0,0,0,1.441289,1,1.425712,0.662277,1,0,6
19,1,1.67,126.09,1,1,3.0,3.0,0,0,1.144539,1,0.922014,0.899673,1,0,6
21,1,1.69,121.89,1,1,3.0,3.0,0,0,1.353167,1,1.093679,0.534553,1,0,6
21,1,1.69,122.81,1,1,3.0,3.0,0,0,1.409444,1,0.933595,0.840393,1,0,6
22,1,1.76,133.87,1,1,3.0,3.0,0,0,1.959287,1,1.433151,0.911335,1,0,6
22,1,1.75,133.26,1,1,3.0,3.0,0,0,1.931163,1,1.562213,0.926565,1,0,6
21,1,1.72,131.57,1,1,3.0,3.0,0,0,1.651462,1,1.655993,0.939982,1,0,6
21,1,1.72,131.93,1,1,3.0,3.0,0,0,1.683448,1,1.645532,0.858059,1,0,6
26,1,1.62,110.0,1,1,3.0,3.0,0,0,2.395387,1,0.000272,0.461532,1,0,6
26,1,1.62,109.98,1,1,3.0,3.0,0,0,2.523793,1,0.0,0.383953,1,0,6
26,1,1.63,111.16,1,1,3.0,3.0,0,0,2.638896,1,0.0,0.224559,1,0,6
26,1,1.64,110.92,1,1,3.0,3.0,0,0,2.666178,1,0.0,0.276907,1,0,6
26,1,1.63,111.28,1,1,3.0,3.0,0,0,2.495851,1,0.0,0.218645,1,0,6
26,1,1.62,111.53,1,1,3.0,3.0,0,0,2.609188,1,0.0,0.17403,1,0,6
26,1,1.62,109.98,1,1,3.0,3.0,0,0,2.471721,1,9.6e-05,0.433463,1,0,6
26,1,1.59,110.17,1,1,3.0,3.0,0,0,2.447306,1,0.000454,0.486558,1,0,6
21,1,1.73,132.12,1,1,3.0,3.0,0,0,1.674061,1,1.683497,0.780199,1,0,6
21,1,1.72,132.05,1,1,3.0,3.0,0,0,1.678791,1,1.68249,0.818871,1,0,6
22,1,1.72,132.26,1,1,3.0,3.0,0,0,1.777805,1,1.584716,0.927341,1,0,6
22,1,1.7,133.11,1,1,3.0,3.0,0,0,1.733306,1,1.773304,0.921136,1,0,6
24,1,1.68,114.48,1,1,3.0,3.0,0,0,2.435978,1,0.232742,0.692608,1,0,6
24,1,1.7,114.48,1,1,3.0,3.0,0,0,2.909675,1,0.360908,0.573887,1,0,6
24,1,1.65,113.77,1,1,3.0,3.0,0,0,2.75137,1,0.324913,0.516764,1,0,6
25,1,1.67,112.98,1,1,3.0,3.0,0,0,2.887909,1,0.312923,0.210997,1,0,6
19,1,1.75,128.71,1,1,3.0,3.0,0,0,2.411582,1,0.985287,0.675076,1,0,6
18,1,1.74,126.8,1,1,3.0,3.0,0,0,2.38639,1,1.544632,0.900067,1,0,6
20,1,1.75,128.15,1,1,3.0,3.0,0,0,2.232601,1,0.554323,0.836151,1,0,6
20,1,1.72,129.47,1,1,3.0,3.0,0,0,1.755907,1,1.48809,0.857718,1,0,6
21,1,1.75,147.3,1,1,3.0,3.0,0,0,2.336349,1,1.4164,0.711724,1,0,6
20,1,1.82,142.56,1,1,3.0,3.0,0,0,2.562002,1,1.976427,0.740331,1,0,6
19,1,1.81,150.52,1,1,3.0,3.0,0,0,2.305574,1,1.734424,0.863043,1,0,6
21,1,1.74,150.38,1,1,3.0,3.0,0,0,2.319912,1,1.582675,0.680746,1,0,6
19,1,1.74,133.78,1,1,3.0,3.0,0,0,2.70196,1,1.465909,0.813235,1,0,6
18,1,1.74,133.02,1,1,3.0,3.0,0,0,2.474518,1,1.560261,0.662489,1,0,6
22,1,1.75,133.85,1,1,3.0,3.0,0,0,2.748569,1,1.427037,0.902825,1,0,6
22,1,1.75,133.96,1,1,3.0,3.0,0,0,2.827773,1,1.412357,0.901071,1,0,6
24,1,1.66,113.08,1,1,3.0,3.0,0,0,2.632224,1,0.300964,0.26956,1,0,6
25,1,1.67,112.56,1,1,3.0,3.0,0,0,2.868679,1,0.115369,0.028583,1,0,6
26,1,1.67,112.25,1,1,3.0,3.0,0,0,2.930137,1,0.043101,0.138629,1,0,6
26,1,1.66,112.1,1,1,3.0,3.0,0,0,2.961899,1,0.259424,0.080128,1,0,6
26,1,1.63,111.82,1,1,3.0,3.0,0,0,2.550672,1,0.0,0.224655,1,0,6
26,1,1.63,111.86,1,1,3.0,3.0,0,0,2.584305,1,0.0,0.232108,1,0,6
26,1,1.63,111.88,1,1,3.0,3.0,0,0,2.621976,1,0.0,0.123861,1,0,6
26,1,1.64,111.94,1,1,3.0,3.0,0,0,2.722276,1,0.0,0.091711,1,0,6
26,1,1.64,111.56,1,1,3.0,3.0,0,0,2.634342,1,0.0,0.178301,1,0,6
26,1,1.63,111.36,1,1,3.0,3.0,0,0,2.61939,1,0.0,0.171034,1,0,6
26,1,1.65,111.92,1,1,3.0,3.0,0,0,2.78678,1,0.0,0.09776,1,0,6
26,1,1.64,111.88,1,1,3.0,3.0,0,0,2.768141,1,0.0,0.094213,1,0,6
26,1,1.62,104.95,1,1,3.0,3.0,0,0,1.71659,1,0.001272,0.545993,1,0,6
26,1,1.63,104.88,1,1,3.0,3.0,0,0,2.094901,1,0.07089,0.599441,1,0,6
26,1,1.63,105.04,1,1,3.0,3.0,0,0,2.347322,1,0.008013,0.503896,1,0,6
26,1,1.61,104.95,1,1,3.0,3.0,0,0,2.331123,1,0.063383,0.561661,1,0,6
26,1,1.63,108.09,1,1,3.0,3.0,0,0,1.757105,1,0.085119,0.465444,1,0,6
26,1,1.63,107.38,1,1,3.0,3.0,0,0,2.506631,1,0.025787,0.484165,1,0,6
26,1,1.63,107.22,1,1,3.0,3.0,0,0,2.48707,1,0.067329,0.455823,1,0,6
26,1,1.63,108.11,1,1,3.0,3.0,0,0,2.320068,1,0.045246,0.413106,1,0,6
21,1,1.72,133.03,1,1,3.0,3.0,0,0,1.650612,1,1.537639,0.912457,1,0,6
22,1,1.73,133.04,1,1,3.0,3.0,0,0,1.610768,1,1.510398,0.931455,1,0,6
21,1,1.73,131.34,1,1,3.0,3.0,0,0,1.796267,1,1.728332,0.897924,1,0,6
21,1,1.71,131.41,1,1,3.0,3.0,0,0,1.728139,1,1.676269,0.906247,1,0,6
22,1,1.75,133.74,1,1,3.0,3.0,0,0,2.00513,1,1.34139,0.59927,1,0,6
23,1,1.75,133.69,1,1,3.0,3.0,0,0,2.054193,1,1.414209,0.646288,1,0,6
24,1,1.74,133.35,1,1,3.0,3.0,0,0,2.852339,1,1.139107,0.586035,1,0,6
24,1,1.74,133.47,1,1,3.0,3.0,0,0,2.863513,1,1.026452,0.714137,1,0,6
